15.111300, 56.222500, "st1 bräkne-hoby 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98776"
13.350200, 55.670500, "st1 dalby 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98777"
13.097600, 55.798500, "st1 kävlinge 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98778"
12.960700, 56.804500, "st1 oskarström 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98780"
13.491200, 55.635200, "st1 veberöd 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98784"
13.106000, 55.909300, "st1 svalöv 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98788"
13.106000, 56.206500, "st1 klippan 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98790"
13.649900, 55.849600, "st1 hörby 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98792"
13.781800, 56.164900, "st1 hässleholm 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98796"
14.287800, 55.933800, "st1 åhus 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98798"
11.946100, 57.726500, "st1 göteborg 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98803"
11.999100, 57.660900, "st1 mölndal 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98808"
11.932800, 57.659300, "st1 västra frölunda 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98809"
12.259100, 57.764000, "st1 lerum 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98813"
12.001400, 57.785200, "st1 hisings backa 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98814"
12.712200, 59.043600, "st1 åmål 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98815"
12.089800, 57.479800, "st1 kungsbacka 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98819"
13.151200, 58.508600, "st1 lidköping 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98821"
15.296200, 58.365300, "st1 mantorp 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98824"
12.004600, 57.689700, "st1 göteborg 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98825"
12.316900, 58.380200, "st1 vänersborg 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98827"
12.234100, 59.025500, "st1 bengtsfors 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98829"
12.145900, 57.798000, "st1 olofstorp 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98833"
12.091200, 57.576800, "st1 lindome 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98835"
11.653300, 57.984600, "st1 fagerfjäll 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98837"
11.971100, 57.875700, "st1 kungälv 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98841"
12.050100, 57.793700, "st1 angered 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98843"
11.750500, 58.062600, "st1 myggenäs 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98844"
12.134500, 59.395100, "st1 årjäng 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98848"
17.218500, 60.675400, "st1 gävle 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98851"
